name,type,value,date
贵州,治愈率,32.19178082191781,2020-02-16
辽宁,治愈率,33.88429752066116,2020-02-16
重庆,治愈率,37.56805807622504,2020-02-16
陕西,治愈率,30.833333333333332,2020-02-16
青海,治愈率,72.22222222222223,2020-02-16
香港,治愈率,3.508771929824561,2020-02-16
黑龙江,治愈率,2.4070021881838075,2020-02-16
上海,治愈率,48.348348348348345,2020-02-17
云南,治愈率,27.325581395348838,2020-02-17
全国,治愈率,17.316363536079205,2020-02-17
内蒙古,治愈率,11.11111111111111,2020-02-17
北京,治愈率,29.921259842519685,2020-02-17
台湾,治愈率,9.090909090909092,2020-02-17
吉林,治愈率,38.20224719101124,2020-02-17
四川,治愈率,32.08661417322835,2020-02-17
天津,治愈率,36.8,2020-02-17
宁夏,治愈率,50.0,2020-02-17
安徽,治愈率,29.837067209775967,2020-02-17
山东,治愈率,35.54327808471455,2020-02-17
山西,治愈率,40.76923076923077,2020-02-17
广东,治愈率,39.90963855421687,2020-02-17
广西,治愈率,23.96694214876033,2020-02-17
新疆,治愈率,15.789473684210526,2020-02-17
江苏,治愈率,41.81240063593005,2020-02-17
江西,治愈率,33.22615219721329,2020-02-17
河北,治愈率,40.728476821192054,2020-02-17
河南,治愈率,40.49323786793954,2020-02-17
浙江,治愈率,43.85665529010239,2020-02-17
海南,治愈率,36.19631901840491,2020-02-17
湖北,治愈率,13.105736051609462,2020-02-17
湖南,治愈率,49.751737835153925,2020-02-17
澳门,治愈率,50.0,2020-02-17
甘肃,治愈率,63.73626373626374,2020-02-17
福建,治愈率,31.164383561643834,2020-02-17
西藏,治愈率,100.0,2020-02-17
贵州,治愈率,45.205479452054796,2020-02-17
辽宁,治愈率,35.53719008264463,2020-02-17
重庆,治愈率,40.6871609403255,2020-02-17
陕西,治愈率,32.916666666666664,2020-02-17
青海,治愈率,72.22222222222223,2020-02-17
香港,治愈率,3.3333333333333335,2020-02-17
黑龙江,治愈率,18.31896551724138,2020-02-17
上海,治愈率,53.153153153153156,2020-02-18
云南,治愈率,33.13953488372093,2020-02-18
全国,治愈率,19.36778050028272,2020-02-18
内蒙古,治愈率,12.0,2020-02-18
北京,治愈率,36.895674300254456,2020-02-18
台湾,治愈率,9.090909090909092,2020-02-18
吉林,治愈率,40.0,2020-02-18
四川,治愈率,34.43579766536965,2020-02-18
天津,治愈率,37.5,2020-02-18
宁夏,治愈率,59.15492957746479,2020-02-18
安徽,治愈率,36.61257606490872,2020-02-18
山东,治愈率,39.52205882352941,2020-02-18
山西,治愈率,46.56488549618321,2020-02-18
广东,治愈率,42.900075131480094,2020-02-18
广西,治愈率,31.147540983606557,2020-02-18
新疆,治愈率,18.42105263157895,2020-02-18
江苏,治愈率,46.90966719492869,2020-02-18
江西,治愈率,38.75802997858673,2020-02-18
河北,治愈率,44.44444444444444,2020-02-18
河南,治愈率,43.74009508716323,2020-02-18
浙江,治愈率,46.3768115942029,2020-02-18
海南,治愈率,48.466257668711656,2020-02-18
湖北,治愈率,14.798482539476671,2020-02-18
湖南,治愈率,53.76984126984127,2020-02-18
澳门,治愈率,50.0,2020-02-18
甘肃,治愈率,68.13186813186813,2020-02-18
福建,治愈率,32.76450511945392,2020-02-18
西藏,治愈率,100.0,2020-02-18
贵州,治愈率,47.26027397260274,2020-02-18
辽宁,治愈率,45.45454545454545,2020-02-18
重庆,治愈率,45.765765765765764,2020-02-18
陕西,治愈率,36.77685950413223,2020-02-18
青海,治愈率,83.33333333333333,2020-02-18
香港,治愈率,3.225806451612903,2020-02-18
黑龙江,治愈率,22.97872340425532,2020-02-18
上海,治愈率,55.85585585585586,2020-02-19
云南,治愈率,34.883720930232556,2020-02-19
全国,治愈率,21.652494141278876,2020-02-19
内蒙古,治愈率,14.666666666666666,2020-02-19
北京,治愈率,38.734177215189874,2020-02-19
台湾,治愈率,8.333333333333334,2020-02-19
吉林,治愈率,43.956043956043956,2020-02-19
四川,治愈率,38.07692307692308,2020-02-19
天津,治愈率,41.53846153846154,2020-02-19
宁夏,治愈率,59.15492957746479,2020-02-19
安徽,治愈率,42.958459979736574,2020-02-19
山东,治愈率,43.58974358974359,2020-02-19
山西,治愈率,51.908396946564885,2020-02-19
广东,治愈率,46.471471471471475,2020-02-19
广西,治愈率,35.51020408163265,2020-02-19
新疆,治愈率,26.31578947368421,2020-02-19
江苏,治愈率,51.50554675118859,2020-02-19
江西,治愈率,46.25267665952891,2020-02-19
河北,治愈率,49.5114006514658,2020-02-19
河南,治愈率,48.537549407114625,2020-02-19
浙江,治愈率,51.829787234042556,2020-02-19
海南,治愈率,50.0,2020-02-19
湖北,治愈率,16.66424852090084,2020-02-19
湖南,治愈率,57.227722772277225,2020-02-19
澳门,治愈率,60.0,2020-02-19
甘肃,治愈率,71.42857142857143,2020-02-19
福建,治愈率,38.225255972696246,2020-02-19
西藏,治愈率,100.0,2020-02-19
贵州,治愈率,48.63013698630137,2020-02-19
辽宁,治愈率,47.93388429752066,2020-02-19
重庆,治愈率,48.92857142857143,2020-02-19
陕西,治愈率,42.857142857142854,2020-02-19
青海,治愈率,88.88888888888889,2020-02-19
香港,治愈率,7.6923076923076925,2020-02-19
黑龙江,治愈率,25.840336134453782,2020-02-19
上海,治愈率,4.926108374384237,2020-02-02
云南,治愈率,4.385964912280702,2020-02-02
全国,治愈率,3.0046136101499425,2020-02-02
内蒙古,治愈率,2.9411764705882355,2020-02-02
北京,治愈率,5.660377358490566,2020-02-02
台湾,治愈率,0.0,2020-02-02
吉林,治愈率,3.225806451612903,2020-02-02
四川,治愈率,5.511811023622047,2020-02-02
天津,治愈率,1.7857142857142858,2020-02-02
宁夏,治愈率,3.225806451612903,2020-02-02
安徽,治愈率,2.696078431372549,2020-02-02
山东,治愈率,2.3166023166023164,2020-02-02
山西,治愈率,3.0303030303030303,2020-02-02
广东,治愈率,2.896551724137931,2020-02-02
广西,治愈率,5.511811023622047,2020-02-02
新疆,治愈率,0.0,2020-02-02
江苏,治愈率,2.952029520295203,2020-02-02
江西,治愈率,4.603580562659847,2020-02-02
河北,治愈率,2.6548672566371683,2020-02-02
河南,治愈率,2.4734982332155475,2020-02-02
浙江,治愈率,5.939226519337017,2020-02-02
海南,治愈率,5.633802816901408,2020-02-02
湖北,治愈率,2.6840833855238437,2020-02-02
湖南,治愈率,4.222648752399232,2020-02-02
澳门,治愈率,0.0,2020-02-02
甘肃,治愈率,5.882352941176471,2020-02-02
福建,治愈率,0.5586592178770949,2020-02-02
西藏,治愈率,0.0,2020-02-02
贵州,治愈率,3.9215686274509802,2020-02-02
辽宁,治愈率,1.36986301369863,2020-02-02
重庆,治愈率,2.5641025641025643,2020-02-02
陕西,治愈率,0.0,2020-02-02
青海,治愈率,0.0,2020-02-02
香港,治愈率,0.0,2020-02-02
黑龙江,治愈率,1.6528925619834711,2020-02-02
上海,治愈率,59.58083832335329,2020-02-20
云南,治愈率,45.40229885057471,2020-02-20
全国,治愈率,24.19310016276946,2020-02-20
内蒙古,治愈率,21.333333333333332,2020-02-20
北京,治愈率,42.676767676767675,2020-02-20
台湾,治愈率,8.333333333333334,2020-02-20
吉林,治愈率,48.35164835164835,2020-02-20
四川,治愈率,42.285714285714285,2020-02-20
天津,治愈率,45.038167938931295,2020-02-20
宁夏,治愈率,61.971830985915496,2020-02-20
安徽,治愈率,50.607287449392715,2020-02-20
山东,治愈率,36.096256684491976,2020-02-20
山西,治愈率,57.57575757575758,2020-02-20
广东,治愈率,49.812453113278316,2020-02-20
广西,治愈率,38.61788617886179,2020-02-20
新疆,治愈率,28.94736842105263,2020-02-20
江苏,治愈率,55.78446909667195,2020-02-20
江西,治愈率,52.355460385438974,2020-02-20
河北,治愈率,55.1948051948052,2020-02-20
河南,治愈率,56.59037095501184,2020-02-20
浙江,治愈率,53.78221113881962,2020-02-20
海南,治愈率,52.976190476190474,2020-02-20
湖北,治愈率,18.812039194408094,2020-02-20
湖南,治愈率,63.50148367952522,2020-02-20
澳门,治愈率,60.0,2020-02-20
甘肃,治愈率,78.02197802197803,2020-02-20
福建,治愈率,45.73378839590443,2020-02-20
西藏,治愈率,100.0,2020-02-20
贵州,治愈率,52.054794520547944,2020-02-20
辽宁,治愈率,50.413223140495866,2020-02-20
重庆,治愈率,52.7336860670194,2020-02-20
陕西,治愈率,47.755102040816325,2020-02-20
青海,治愈率,88.88888888888889,2020-02-20
香港,治愈率,7.352941176470588,2020-02-20
黑龙江,治愈率,29.436325678496868,2020-02-20
上海,治愈率,67.96407185628742,2020-02-21
云南,治愈率,61.64383561643836,2020-02-21
全国,治愈率,27.16261163344944,2020-02-21
内蒙古,治愈率,29.333333333333332,2020-02-21
北京,治愈率,47.36842105263158,2020-02-21
台湾,治愈率,7.6923076923076925,2020-02-21
吉林,治愈率,50.54945054945055,2020-02-21
四川,治愈率,46.00760456273764,2020-02-21
天津,治愈率,45.925925925925924,2020-02-21
宁夏,治愈率,67.6056338028169,2020-02-21
安徽,治愈率,57.836198179979775,2020-02-21
山东,治愈率,40.0,2020-02-21
山西,治愈率,59.09090909090909,2020-02-21
广东,治愈率,53.7714712471994,2020-02-21
广西,治愈率,41.76706827309237,2020-02-21
新疆,治愈率,31.57894736842105,2020-02-21
江苏,治愈率,62.4405705229794,2020-02-21
江西,治愈率,59.42184154175589,2020-02-21
河北,治愈率,59.54692556634304,2020-02-21
河南,治愈率,63.30708661417323,2020-02-21
浙江,治愈率,57.593360995850624,2020-02-21
海南,治愈率,57.142857142857146,2020-02-21
湖北,治愈率,21.365083367478803,2020-02-21
湖南,治愈率,66.43632773938796,2020-02-21
澳门,治愈率,60.0,2020-02-21
甘肃,治愈率,83.51648351648352,2020-02-21
福建,治愈率,51.877133105802045,2020-02-21
西藏,治愈率,100.0,2020-02-21
贵州,治愈率,61.64383561643836,2020-02-21
辽宁,治愈率,54.54545454545455,2020-02-21
重庆,治愈率,55.24475524475525,2020-02-21
陕西,治愈率,57.142857142857146,2020-02-21
青海,治愈率,100.0,2020-02-21
香港,治愈率,8.823529411764707,2020-02-21
黑龙江,治愈率,39.45720250521921,2020-02-21
上海,治愈率,74.32835820895522,2020-02-22
云南,治愈率,61.49425287356322,2020-02-22
全国,治愈率,29.763372749574902,2020-02-22
内蒙古,治愈率,34.666666666666664,2020-02-22
北京,治愈率,47.36842105263158,2020-02-22
台湾,治愈率,7.6923076923076925,2020-02-22
吉林,治愈率,57.142857142857146,2020-02-22
四川,治愈率,48.669201520912544,2020-02-22
天津,治愈率,48.148148148148145,2020-02-22
宁夏,治愈率,67.6056338028169,2020-02-22
安徽,治愈率,62.68958543983822,2020-02-22
山东,治愈率,41.246684350132625,2020-02-22
山西,治愈率,61.36363636363637,2020-02-22
广东,治愈率,55.14157973174367,2020-02-22
广西,治愈率,41.76706827309237,2020-02-22
新疆,治愈率,32.89473684210526,2020-02-22
江苏,治愈率,65.13470681458003,2020-02-22
江西,治愈率,65.41755888650964,2020-02-22
河北,治愈率,65.59485530546624,2020-02-22
河南,治愈率,67.74193548387096,2020-02-22
浙江,治愈率,60.49792531120332,2020-02-22
海南,治愈率,61.904761904761905,2020-02-22
湖北,治愈率,23.87335372323825,2020-02-22
湖南,治愈率,69.29133858267717,2020-02-22
澳门,治愈率,60.0,2020-02-22
甘肃,治愈率,83.51648351648352,2020-02-22
福建,治愈率,56.31399317406143,2020-02-22
西藏,治愈率,100.0,2020-02-22
贵州,治愈率,62.32876712328767,2020-02-22
辽宁,治愈率,56.19834710743802,2020-02-22
重庆,治愈率,57.24258289703316,2020-02-22
陕西,治愈率,62.44897959183673,2020-02-22
青海,治愈率,100.0,2020-02-22
香港,治愈率,15.942028985507246,2020-02-22
黑龙江,治愈率,44.791666666666664,2020-02-22
上海,治愈率,77.91044776119404,2020-02-23
云南,治愈率,66.0919540229885,2020-02-23
全国,治愈率,32.073982035153115,2020-02-23
内蒙古,治愈率,40.0,2020-02-23
北京,治愈率,49.62406015037594,2020-02-23
台湾,治愈率,17.857142857142858,2020-02-23
吉林,治愈率,58.064516129032256,2020-02-23
四川,治愈率,49.905123339658445,2020-02-23
天津,治愈率,60.0,2020-02-23
宁夏,治愈率,80.28169014084507,2020-02-23
安徽,治愈率,65.52072800808898,2020-02-23
山东,治愈率,43.841059602649004,2020-02-23
山西,治愈率,67.42424242424242,2020-02-23
广东,治愈率,57.39776951672862,2020-02-23
广西,治愈率,42.62948207171315,2020-02-23
新疆,治愈率,36.8421052631579,2020-02-23
江苏,治愈率,67.67036450079239,2020-02-23
江西,治愈率,69.05781584582441,2020-02-23
河北,治愈率,71.06109324758843,2020-02-23
河南,治愈率,73.17073170731707,2020-02-23
浙江,治愈率,63.48547717842324,2020-02-23
海南,治愈率,63.095238095238095,2020-02-23
湖北,治愈率,26.036368161525658,2020-02-23
湖南,治愈率,70.96456692913385,2020-02-23
澳门,治愈率,60.0,2020-02-23
甘肃,治愈率,85.71428571428571,2020-02-23
福建,治愈率,59.38566552901024,2020-02-23
西藏,治愈率,100.0,2020-02-23
贵州,治愈率,71.91780821917808,2020-02-23
辽宁,治愈率,60.33057851239669,2020-02-23
重庆,治愈率,58.26086956521739,2020-02-23
陕西,治愈率,66.53061224489795,2020-02-23
青海,治愈率,100.0,2020-02-23
香港,治愈率,16.216216216216218,2020-02-23
黑龙江,治愈率,46.666666666666664,2020-02-23
上海,治愈率,80.0,2020-02-24
云南,治愈率,71.26436781609195,2020-02-24
全国,治愈率,35.177423502185654,2020-02-24
内蒙古,治愈率,45.333333333333336,2020-02-24
北京,治愈率,53.75,2020-02-24
台湾,治愈率,16.666666666666668,2020-02-24
吉林,治愈率,64.51612903225806,2020-02-24
四川,治愈率,52.55198487712666,2020-02-24
天津,治愈率,64.44444444444444,2020-02-24
宁夏,治愈率,81.69014084507042,2020-02-24
安徽,治愈率,69.96966632962588,2020-02-24
山东,治愈率,45.43046357615894,2020-02-24
山西,治愈率,70.67669172932331,2020-02-24
广东,治愈率,59.76243504083148,2020-02-24
广西,治愈率,51.19047619047619,2020-02-24
新疆,治愈率,39.473684210526315,2020-02-24
江苏,治愈率,72.58320126782884,2020-02-24
江西,治愈率,73.01927194860814,2020-02-24
河北,治愈率,77.49196141479099,2020-02-24
河南,治愈率,77.81274586939418,2020-02-24
浙江,治愈率,65.89211618257261,2020-02-24
海南,治愈率,69.04761904761905,2020-02-24
湖北,治愈率,29.10196647423826,2020-02-24
湖南,治愈率,73.91732283464567,2020-02-24
澳门,治愈率,60.0,2020-02-24
甘肃,治愈率,87.91208791208791,2020-02-24
福建,治愈率,63.945578231292515,2020-02-24
西藏,治愈率,100.0,2020-02-24
贵州,治愈率,70.54794520547945,2020-02-24
辽宁,治愈率,68.59504132231405,2020-02-24
重庆,治愈率,60.59027777777778,2020-02-24
陕西,治愈率,71.42857142857143,2020-02-24
青海,治愈率,94.73684210526316,2020-02-24
香港,治愈率,23.45679012345679,2020-02-24
黑龙江,治愈率,48.333333333333336,2020-02-24
上海,治愈率,79.76190476190476,2020-02-25
云南,治愈率,74.13793103448276,2020-02-25
全国,治愈率,38.08159611203479,2020-02-25
内蒙古,治愈率,46.666666666666664,2020-02-25
北京,治愈率,58.75,2020-02-25
台湾,治愈率,16.129032258064516,2020-02-25
吉林,治愈率,67.74193548387096,2020-02-25
四川,治愈率,54.99058380414313,2020-02-25
天津,治愈率,67.4074074074074,2020-02-25
宁夏,治愈率,85.91549295774648,2020-02-25
安徽,治愈率,73.50859453993934,2020-02-25
山东,治愈率,47.22222222222222,2020-02-25
山西,治愈率,73.6842105263158,2020-02-25
广东,治愈率,62.43504083147736,2020-02-25
广西,治愈率,54.76190476190476,2020-02-25
新疆,治愈率,39.473684210526315,2020-02-25
江苏,治愈率,73.37559429477021,2020-02-25
江西,治愈率,76.98072805139186,2020-02-25
河北,治愈率,79.48717948717949,2020-02-25
河南,治愈率,80.48780487804878,2020-02-25
浙江,治愈率,67.55186721991701,2020-02-25
海南,治愈率,73.80952380952381,2020-02-25
湖北,治愈率,32.08001595410128,2020-02-25
湖南,治愈率,76.6732283464567,2020-02-25
澳门,治愈率,70.0,2020-02-25
甘肃,治愈率,87.91208791208791,2020-02-25
福建,治愈率,69.72789115646259,2020-02-25
西藏,治愈率,100.0,2020-02-25
贵州,治愈率,71.23287671232876,2020-02-25
辽宁,治愈率,72.72727272727273,2020-02-25
重庆,治愈率,64.58333333333333,2020-02-25
陕西,治愈率,75.91836734693878,2020-02-25
青海,治愈率,100.0,2020-02-25
香港,治愈率,21.176470588235293,2020-02-25
黑龙江,治愈率,51.041666666666664,2020-02-25
上海,治愈率,80.71216617210682,2020-02-26
云南,治愈率,82.75862068965517,2020-02-26
全国,治愈率,41.37860867353427,2020-02-26
内蒙古,治愈率,50.666666666666664,2020-02-26
北京,治愈率,60.48780487804878,2020-02-26
台湾,治愈率,15.625,2020-02-26
吉林,治愈率,69.89247311827957,2020-02-26
四川,治愈率,58.42696629213483,2020-02-26
天津,治愈率,71.11111111111111,2020-02-26
宁夏,治愈率,90.27777777777777,2020-02-26
安徽,治愈率,77.24974721941355,2020-02-26
山东,治愈率,50.3968253968254,2020-02-26
山西,治愈率,78.19548872180451,2020-02-26
广东,治愈率,64.81069042316258,2020-02-26
广西,治愈率,63.095238095238095,2020-02-26
新疆,治愈率,44.73684210526316,2020-02-26
江苏,治愈率,78.28843106180666,2020-02-26
江西,治愈率,80.72805139186295,2020-02-26
河北,治愈率,82.96529968454259,2020-02-26
河南,治愈率,83.49056603773585,2020-02-26
浙江,治愈率,73.11203319502074,2020-02-26
海南,治愈率,76.78571428571429,2020-02-26
湖北,治愈率,35.368010244527106,2020-02-26
湖南,治愈率,77.97443461160276,2020-02-26
澳门,治愈率,70.0,2020-02-26
甘肃,治愈率,89.01098901098901,2020-02-26
福建,治愈率,76.01351351351352,2020-02-26
西藏,治愈率,100.0,2020-02-26
贵州,治愈率,76.71232876712328,2020-02-26
辽宁,治愈率,76.03305785123968,2020-02-26
重庆,治愈率,66.66666666666667,2020-02-26
陕西,治愈率,79.18367346938776,2020-02-26
青海,治愈率,100.0,2020-02-26
香港,治愈率,26.373626373626372,2020-02-26
黑龙江,治愈率,54.583333333333336,2020-02-26
上海,治愈率,81.89910979228486,2020-02-27
云南,治愈率,86.20689655172414,2020-02-27
全国,治愈率,45.79465292113628,2020-02-27
内蒙古,治愈率,57.333333333333336,2020-02-27
北京,治愈率,62.68292682926829,2020-02-27
台湾,治愈率,18.75,2020-02-27
吉林,治愈率,73.11827956989248,2020-02-27
四川,治愈率,60.594795539033456,2020-02-27
天津,治愈率,75.0,2020-02-27
宁夏,治愈率,94.44444444444444,2020-02-27
安徽,治愈率,82.72727272727273,2020-02-27
山东,治愈率,51.58730158730159,2020-02-27
山西,治愈率,76.69172932330827,2020-02-27
广东,治愈率,68.39762611275964,2020-02-27
广西,治愈率,65.87301587301587,2020-02-27
新疆,治愈率,56.578947368421055,2020-02-27
江苏,治愈率,80.19017432646592,2020-02-27
江西,治愈率,84.49197860962566,2020-02-27
河北,治愈率,86.16352201257861,2020-02-27
河南,治愈率,86.71383647798743,2020-02-27
浙江,治愈率,78.25726141078839,2020-02-27
海南,治愈率,78.57142857142857,2020-02-27
湖北,治愈率,40.05674060138969,2020-02-27
湖南,治愈率,80.62930186823992,2020-02-27
澳门,治愈率,80.0,2020-02-27
甘肃,治愈率,90.10989010989012,2020-02-27
福建,治愈率,78.37837837837837,2020-02-27
西藏,治愈率,100.0,2020-02-27
贵州,治愈率,76.71232876712328,2020-02-27
辽宁,治愈率,76.85950413223141,2020-02-27
重庆,治愈率,69.61805555555556,2020-02-27
陕西,治愈率,80.40816326530613,2020-02-27
青海,治愈率,100.0,2020-02-27
香港,治愈率,27.956989247311828,2020-02-27
黑龙江,治愈率,58.333333333333336,2020-02-27
上海,治愈率,85.16320474777449,2020-02-28
云南,治愈率,89.65517241379311,2020-02-28
全国,治愈率,49.2360402574664,2020-02-28
内蒙古,治愈率,61.333333333333336,2020-02-28
北京,治愈率,65.93673965936739,2020-02-28
台湾,治愈率,26.470588235294116,2020-02-28
吉林,治愈率,78.49462365591398,2020-02-28
四川,治愈率,65.05576208178438,2020-02-28
天津,治愈率,77.20588235294117,2020-02-28
宁夏,治愈率,93.15068493150685,2020-02-28
安徽,治愈率,87.67676767676768,2020-02-28
山东,治愈率,54.36507936507937,2020-02-28
山西,治愈率,84.21052631578948,2020-02-28
广东,治愈率,72.12750185322462,2020-02-28
广西,治愈率,68.25396825396825,2020-02-28
新疆,治愈率,68.42105263157895,2020-02-28
江苏,治愈率,82.25039619651348,2020-02-28
江西,治愈率,86.7379679144385,2020-02-28
河北,治愈率,87.10691823899371,2020-02-28
河南,治愈率,91.35220125786164,2020-02-28
浙江,治愈率,81.90871369294605,2020-02-28
海南,治愈率,80.95238095238095,2020-02-28
湖北,治愈率,43.55789378476567,2020-02-28
湖南,治愈率,82.61296660117878,2020-02-28
澳门,治愈率,80.0,2020-02-28
甘肃,治愈率,90.10989010989012,2020-02-28
福建,治愈率,81.41891891891892,2020-02-28
西藏,治愈率,100.0,2020-02-28
贵州,治愈率,76.71232876712328,2020-02-28
辽宁,治愈率,77.68595041322314,2020-02-28
重庆,治愈率,73.26388888888889,2020-02-28
陕西,治愈率,81.63265306122449,2020-02-28
青海,治愈率,100.0,2020-02-28
香港,治愈率,31.914893617021278,2020-02-28
黑龙江,治愈率,62.291666666666664,2020-02-28
上海,治愈率,85.16320474777449,2020-02-29
云南,治愈率,90.22988505747126,2020-02-29
全国,治愈率,52.11459583833533,2020-02-29
内蒙古,治愈率,68.0,2020-02-29
北京,治愈率,66.82808716707022,2020-02-29
台湾,治愈率,23.076923076923077,2020-02-29
吉林,治愈率,80.64516129032258,2020-02-29
四川,治愈率,67.4721189591078,2020-02-29
天津,治愈率,80.1470588235294,2020-02-29
宁夏,治愈率,94.52054794520548,2020-02-29
安徽,治愈率,87.67676767676768,2020-02-29
山东,治愈率,57.01058201058201,2020-02-29
山西,治愈率,85.71428571428571,2020-02-29
广东,治愈率,74.79614529280948,2020-02-29
广西,治愈率,71.03174603174604,2020-02-29
新疆,治愈率,81.57894736842105,2020-02-29
江苏,治愈率,83.8351822503962,2020-02-29
江西,治愈率,88.87700534759358,2020-02-29
河北,治愈率,88.99371069182389,2020-02-29
河南,治愈率,93.16037735849056,2020-02-29
浙江,治愈率,85.22821576763485,2020-02-29
海南,治愈率,88.0952380952381,2020-02-29
湖北,治愈率,46.61246207422243,2020-02-29
湖南,治愈率,83.7917485265226,2020-02-29
澳门,治愈率,80.0,2020-02-29
甘肃,治愈率,90.10989010989012,2020-02-29
福建,治愈率,82.0945945945946,2020-02-29
西藏,治愈率,100.0,2020-02-29
贵州,治愈率,76.71232876712328,2020-02-29
辽宁,治愈率,82.78688524590164,2020-02-29
重庆,治愈率,76.04166666666667,2020-02-29
陕西,治愈率,84.48979591836735,2020-02-29
青海,治愈率,100.0,2020-02-29
香港,治愈率,34.73684210526316,2020-02-29
黑龙江,治愈率,68.75,2020-02-29
上海,治愈率,5.47945205479452,2020-02-03
云南,治愈率,4.201680672268908,2020-02-03
全国,治愈率,3.479023534570969,2020-02-03
内蒙古,治愈率,2.857142857142857,2020-02-03
北京,治愈率,10.087719298245615,2020-02-03
台湾,治愈率,0.0,2020-02-03
吉林,治愈率,2.380952380952381,2020-02-03
四川,治愈率,4.964539007092198,2020-02-03
天津,治愈率,1.492537313432836,2020-02-03
宁夏,治愈率,2.9411764705882355,2020-02-03
安徽,治愈率,4.166666666666667,2020-02-03
山东,治愈率,4.0,2020-02-03
山西,治愈率,5.405405405405405,2020-02-03
广东,治愈率,3.690036900369004,2020-02-03
广西,治愈率,7.194244604316546,2020-02-03
新疆,治愈率,0.0,2020-02-03
江苏,治愈率,3.896103896103896,2020-02-03
江西,治愈率,3.991596638655462,2020-02-03
河北,治愈率,3.1746031746031744,2020-02-03
河南,治愈率,4.0,2020-02-03
浙江,治愈率,7.478890229191797,2020-02-03
海南,治愈率,6.25,2020-02-03
湖北,治愈率,2.9359562194941575,2020-02-03
湖南,治愈率,5.059021922428331,2020-02-03
澳门,治愈率,0.0,2020-02-03
甘肃,治愈率,5.454545454545454,2020-02-03
福建,治愈率,1.5463917525773196,2020-02-03
西藏,治愈率,0.0,2020-02-03
贵州,治愈率,3.4482758620689653,2020-02-03
辽宁,治愈率,2.5974025974025974,2020-02-03
重庆,治愈率,2.616279069767442,2020-02-03
陕西,治愈率,1.408450704225352,2020-02-03
青海,治愈率,0.0,2020-02-03
香港,治愈率,0.0,2020-02-03
黑龙江,治愈率,2.5806451612903225,2020-02-03
上海,治愈率,6.172839506172839,2020-02-04
云南,治愈率,4.032258064516129,2020-02-04
全国,治愈率,4.006875946465845,2020-02-04
内蒙古,治愈率,7.142857142857143,2020-02-04
北京,治愈率,9.486166007905139,2020-02-04
台湾,治愈率,0.0,2020-02-04
吉林,治愈率,3.7037037037037037,2020-02-04
四川,治愈率,7.973421926910299,2020-02-04
天津,治愈率,2.898550724637681,2020-02-04
宁夏,治愈率,2.9411764705882355,2020-02-04
安徽,治愈率,3.9622641509433962,2020-02-04
山东,治愈率,4.88599348534202,2020-02-04
山西,治愈率,4.938271604938271,2020-02-04
广东,治愈率,5.4748603351955305,2020-02-04
广西,治愈率,8.666666666666666,2020-02-04
新疆,治愈率,0.0,2020-02-04
江苏,治愈率,6.744868035190616,2020-02-04
江西,治愈率,4.927007299270073,2020-02-04
河北,治愈率,4.444444444444445,2020-02-04
河南,治愈率,5.366492146596858,2020-02-04
浙江,治愈率,7.597765363128492,2020-02-04
海南,治愈率,5.4945054945054945,2020-02-04
湖北,治愈率,3.2198105288403887,2020-02-04
湖南,治愈率,5.295007564296521,2020-02-04
澳门,治愈率,0.0,2020-02-04
甘肃,治愈率,7.017543859649122,2020-02-04
福建,治愈率,5.365853658536586,2020-02-04
西藏,治愈率,0.0,2020-02-04
贵州,治愈率,14.0625,2020-02-04
辽宁,治愈率,4.545454545454546,2020-02-04
重庆,治愈率,3.9893617021276597,2020-02-04
陕西,治愈率,3.6363636363636362,2020-02-04
青海,治愈率,17.647058823529413,2020-02-04
香港,治愈率,0.0,2020-02-04
黑龙江,治愈率,3.6842105263157894,2020-02-04
上海,治愈率,9.727626459143968,2020-02-05
云南,治愈率,5.2631578947368425,2020-02-05
全国,治愈率,4.8064275303068005,2020-02-05
内蒙古,治愈率,8.695652173913043,2020-02-05
北京,治愈率,11.313868613138686,2020-02-05
台湾,治愈率,7.6923076923076925,2020-02-05
吉林,治愈率,5.084745762711864,2020-02-05
四川,治愈率,9.657320872274143,2020-02-05
天津,治愈率,2.5641025641025643,2020-02-05
宁夏,治愈率,2.5,2020-02-05
安徽,治愈率,5.414551607445008,2020-02-05
山东,治愈率,7.780979827089337,2020-02-05
山西,治愈率,8.88888888888889,2020-02-05
广东,治愈率,7.11340206185567,2020-02-05
广西,治愈率,8.333333333333334,2020-02-05
新疆,治愈率,0.0,2020-02-05
江苏,治愈率,9.115281501340483,2020-02-05
江西,治愈率,6.166666666666667,2020-02-05
河北,治愈率,7.643312101910828,2020-02-05
河南,治愈率,6.580493537015276,2020-02-05
浙江,治愈率,9.853249475890985,2020-02-05
海南,治愈率,7.547169811320755,2020-02-05
湖北,治愈率,3.6206458174421563,2020-02-05
湖南,治愈率,11.11111111111111,2020-02-05
澳门,治愈率,0.0,2020-02-05
甘肃,治愈率,9.67741935483871,2020-02-05
福建,治愈率,6.511627906976744,2020-02-05
西藏,治愈率,0.0,2020-02-05
贵州,治愈率,8.450704225352112,2020-02-05
辽宁,治愈率,5.4945054945054945,2020-02-05
重庆,治愈率,3.75,2020-02-05
陕西,治愈率,4.624277456647399,2020-02-05
青海,治愈率,16.666666666666668,2020-02-05
香港,治愈率,0.0,2020-02-05
